player_name,team_name,position,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,id,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player_name_lower,Player Name,Age,Market Value,Club,Nationality,Market Value Num,log_Market_Value,Age_sq,per90,goals_per90,assists_per90,xG_per90,xA_per90,Club_Avg_Value,Position_Central Midfield,Position_Centre-Back,Position_Centre-Forward,Position_Defensive Midfield,Position_Left Midfield,Position_Left Winger,Position_Left-Back,Position_Right Midfield,Position_Right Winger,Position_Right-Back,Position_Second Striker,Predicted_Market_Value,Value_Difference
Matheus Cunha,Manchester United,F,20,8,17.0212766,261,20,52.63157895,436,222,658,80.53855569,28,38.35616438,45,31,2,0,0,118,3,4,26,2,20,0,0,51,16,182,0,0,2.68038099,6.4127,24,0,11.11111111,0,9,11,0.0,127,48.10606061,0,0,3,2145607,159,20,30.0,1,27,2333.0,2,3,0,1,0,0,0.0,0,0,0,2,387,18,0,7.061290323,0,8,0,0,0,0,0,0,259.2222222,0.0,0,45,36,22,33,41.0,46.59090909,0,36,20,55.55555556,29,37,88,47,155,45.99406528,38,557,260,817,81,2,1415,51,3,0,matheus cunha,Matheus Cunha,26.0,€55.00m,Manchester United,Brazil,55000000.0,17.822843761378564,676.0,25.92222222222222,0.34719232212897994,0.07715384936199554,0.24738224490183439,0.10340085556760824,31656250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58169510.0,3169512.0
Matthijs de Ligt,Manchester United,D,14,4,80.0,35,21,47.72727273,141,396,537,87.74509804,50,61.72839506,31,13,0,0,0,40,2,1,3,1,68,0,0,1,6,44,0,1,0.76599626,1.4559,6,0,9.090909091,2,1,1,0.0,24,64.86486486,1,0,0,2145627,75,15,3.0,0,13,1170.0,0,7,0,0,0,0,0.0,0,0,0,0,89,1,0,6.953846154,0,0,0,0,0,0,0,0,1170.0,0.0,0,11,0,5,3,1.0,50.0,0,19,13,68.42105263,3,28,2,5,74,62.71186441,44,187,425,612,11,1,791,5,0,0,matthijs de ligt,Matthijs de Ligt,25.0,€32.00m,Manchester United,Netherlands,32000000.0,17.281246492014,625.0,13.0,0.07692301775152481,0.0,0.11199222154444496,0.05892274390558161,31656250.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30775322.0,-1224678.0
Amad Diallo,Manchester United,F,15,10,23.80952381,298,23,69.6969697,472,256,728,87.92270531,11,37.93103448,18,29,2,0,0,103,5,6,14,3,29,0,0,23,18,109,1,0,3.61856231,5.2265,18,0,4.166666667,0,2,4,0.0,107,54.04040404,1,0,1,2145659,100,15,39.0,1,24,2089.0,12,2,0,0,0,0,0.0,0,0,0,1,243,9,0,6.9,0,0,0,0,0,0,0,0,1044.5,0.0,0,35,13,14,20,36.0,52.17391304,0,36,24,66.66666667,39,25,69,42,118,51.98237885,33,547,281,828,48,0,1291,35,2,0,amad diallo,Amad Diallo,22.0,€40.00m,Manchester United,Cote d'Ivoire,40000000.0,17.50439003707821,484.0,23.211111111111112,0.08616559236523066,0.08616559236523066,0.22517223424843902,0.15589778247582373,31656250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41145816.0,1145816.0
Kobbie Mainoo,Manchester United,M,8,4,30.76923077,198,17,54.83870968,464,313,777,89.51612903,14,38.88888889,22,25,2,0,0,80,1,0,4,4,20,0,0,26,9,81,0,1,1.20794425,0.2963,11,0,10.0,0,1,3,0.0,68,53.54330709,0,0,0,2190463,91,14,18.0,0,13,1400.0,1,7,0,0,0,0,0.0,0,0,0,0,167,8,0,6.870833333,0,1,0,0,0,0,0,0,1400.0,0.0,0,0,10,3,3,16.0,53.33333333,0,34,18,52.94117647,18,27,30,13,82,50.30674847,31,525,343,868,10,1,1130,18,1,0,kobbie mainoo,Kobbie Mainoo,20.0,€50.00m,Manchester United,England,50000000.0,17.72753358339242,400.0,15.555555555555555,0.06428567295921024,0.12857134591842048,0.019047844897813995,0.0776535090084585,31656250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27438994.0,-22561006.0
Bryan Mbeumo,Manchester United,F,16,35,34.31372549,281,15,53.57142857,418,183,601,78.76802097,14,16.09195402,73,30,3,0,0,85,5,10,11,0,14,0,0,27,14,172,0,1,5.00623014,8.6772,23,0,13.84615385,0,9,12,0.0,68,40.71856287,1,0,2,2145657,162,8,46.0,5,29,2452.0,7,1,0,0,0,0,0.0,0,0,0,1,390,19,0,6.863333333,0,3,0,0,0,0,0,0,272.4444444,0.0,0,50,15,24,30,15.0,30.0,0,25,11,44.0,46,31,50,102,82,32.28346457,28,551,212,763,65,2,1270,28,4,0,bryan mbeumo,Bryan Mbeumo,25.0,€50.00m,Brentford FC,Cameroon,50000000.0,17.72753358339242,625.0,27.244444444444444,0.3303424562364557,0.11011415207881857,0.3184941734727748,0.18375226232584174,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21935562.0,-28064438.0
Harry Maguire,Manchester United,D,19,1,50.0,55,38,41.30434783,218,396,614,85.87412587,54,79.41176471,14,20,2,0,0,50,2,1,2,3,83,0,1,2,3,32,1,1,0.41623334,1.0652,13,0,7.692307692,16,1,3,0.0,33,64.70588235,1,0,1,2145599,101,10,3.0,0,16,1397.0,0,9,0,0,0,2,0.0,0,0,0,0,109,2,0,6.86,1,0,0,0,0,0,0,0,1397.0,0.0,0,13,0,7,4,0.0,0.0,0,17,12,70.58823529,3,44,1,2,87,73.1092437,92,287,428,715,13,1,892,16,3,0,harry maguire,Harry Maguire,32.0,€8.00m,Manchester United,England,8000000.0,15.894952224644102,1024.0,15.522222222222222,0.06442372370697828,0.12884744741395657,0.06862415049267327,0.026815301693792756,31656250.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8656091.0,656091.0
Diogo Dalot,Manchester United,D,38,15,27.77777778,262,40,62.5,491,437,928,84.82632541,49,70.0,21,33,3,0,0,127,5,3,3,5,90,0,0,16,21,90,1,2,2.41512244,1.6997,24,0,4.347826087,0,1,4,0.0,79,53.37837838,0,0,0,2145613,166,26,27.0,0,28,2526.0,4,9,0,0,0,0,0.0,0,0,0,0,336,9,0,6.851515152,0,1,0,0,0,0,0,0,2526.0,0.0,0,14,9,14,6,18.0,69.23076923,0,49,29,59.18367347,27,66,26,54,128,58.71559633,64,605,489,1094,23,2,1731,14,5,0,diogo dalot,Diogo Dalot,26.0,€25.00m,Manchester United,Portugal,25000000.0,17.034386422832473,676.0,28.066666666666666,0.03562944098713504,0.10688832296140512,0.06055936084583343,0.08604946245268559,31656250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27912272.0,2912272.0
Mason Mount,Manchester United,F,20,1,5.263157895,129,19,59.375,201,73,274,80.35190616,6,31.57894737,13,20,0,0,0,45,1,1,6,0,6,0,0,11,10,56,0,0,1.4328328,1.4878,14,0,16.66666667,0,3,3,0.0,30,41.09589041,0,0,1,2145635,67,4,13.0,0,10,845.0,0,0,0,0,0,0,0.0,0,0,0,1,120,9,0,6.822222222,0,3,0,0,0,0,0,0,281.6666667,0.0,1,12,6,7,5,5.0,35.71428571,0,16,9,56.25,13,29,14,19,36,39.13043478,32,248,93,341,18,0,480,9,1,0,mason mount,Mason Mount,26.0,€24.00m,Manchester United,England,24000000.0,16.993564429978885,676.0,9.38888888888889,0.31952628689507906,0.0,0.15846373654749954,0.15260924810849313,31656250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27797620.0,3797620.0
Manuel Ugarte,Manchester United,M,14,0,0.0,97,13,48.14814815,229,198,427,85.05976096,11,42.30769231,15,22,0,0,0,51,0,1,5,1,20,0,0,11,16,69,0,1,0.20449789,0.7116,24,0,0.0,0,0,0,0.0,68,55.73770492,0,0,0,2145619,75,20,3.0,0,8,900.0,0,5,0,0,0,0,0.0,0,0,0,0,104,1,0,6.690909091,0,0,0,0,0,0,0,0,0.0,0.0,0,6,7,7,1,7.0,70.0,0,46,29,63.04347826,3,29,10,1,79,53.37837838,27,283,219,502,13,0,699,15,1,0,manuel ugarte,Manuel Ugarte,24.0,€40.00m,Manchester United,Uruguay,40000000.0,17.50439003707821,576.0,10.0,0.0,0.0,0.07115992884007116,0.02044976855023145,31656250.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31480150.0,-8519850.0
Leny Yoro,Manchester United,D,21,1,33.33333333,131,36,48.0,342,529,871,88.42639594,44,56.41025641,34,31,0,0,0,73,0,2,1,1,84,0,0,5,8,64,0,3,0.63128932,1.3853,16,0,0.0,5,0,0,0.0,38,55.88235294,0,0,0,2145651,114,30,4.0,0,18,1732.0,2,10,0,0,0,1,0.0,0,0,0,0,143,2,0,6.648275862,0,0,0,0,0,0,0,0,0.0,0.0,0,9,0,5,3,2.0,66.66666667,0,31,20,64.51612903,4,52,3,3,82,56.16438356,75,410,575,985,9,0,1232,5,1,0,leny yoro,Leny Yoro,19.0,€50.00m,Manchester United,France,50000000.0,17.72753358339242,361.0,19.244444444444444,0.0,0.0,0.07198437368017534,0.03280370050616025,31656250.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33405532.0,-16594468.0
Joshua Zirkzee,Manchester United,F,4,2,40.0,41,2,40.0,97,66,163,75.46296296,17,40.47619048,25,21,1,0,0,17,2,4,5,0,9,0,0,10,2,48,0,0,0.32957712,2.3854,8,0,9.523809524,0,2,3,0.0,19,45.23809524,0,0,0,2190465,53,1,10.0,2,4,575.0,1,2,0,0,0,0,0.0,0,0,0,0,101,2,0,6.542857143,0,0,0,0,0,0,0,0,287.5,0.0,0,18,3,9,7,5.0,62.5,0,9,6,66.66666667,10,6,8,5,36,42.85714286,5,136,80,216,21,0,345,5,2,0,joshua zirkzee,Joshua Zirkzee,24.0,€25.00m,Manchester United,Netherlands,25000000.0,17.034386422832473,576.0,6.388888888888889,0.31304298828054006,0.15652149414027003,0.3733663721222002,0.051585903256847074,31656250.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23854102.0,-1145898.0
Tyrell Malacia,Manchester United,D,0,0,0.0,1,0,0.0,3,2,5,71.42857143,0,0.0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0.0011053,0.0,0,0,0.0,0,0,0,0.0,1,100.0,0,0,0,2550832,2,0,0.0,0,0,24.0,0,0,0,0,0,0,0.0,0,0,0,0,2,0,0,6.5,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,1,0,0.0,0,1,0,0,1,100.0,2,5,2,7,0,0,12,0,0,0,tyrell malacia,Tyrell Malacia,25.0,€3.50m,Manchester United,Netherlands,3500000.0,15.068273812173887,625.0,0.26666666666666666,0.0,0.0,0.0,0.004144719573016012,31656250.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3848850.0,348850.0
Virgil van Dijk,Liverpool FC,D,78,0,0.0,388,131,47.63636364,1080,1218,2298,89.27738928,159,74.29906542,55,35,0,0,0,80,0,7,4,10,263,0,0,1,1,70,2,2,1.15244618,3.0335,17,0,16.0,131,4,4,0.0,39,72.22222222,3,0,0,2134409,276,22,11.0,0,35,3150.0,1,23,0,0,0,1,0.0,0,0,0,0,296,2,0,7.234285714,0,0,0,0,0,0,0,0,787.5,0.0,0,23,2,9,12,2.0,100.0,0,22,13,59.09090909,11,145,2,1,198,73.88059701,275,1303,1271,2574,25,3,3013,15,4,0,virgil van dijk,Virgil van Dijk,33.0,€20.00m,Liverpool FC,Netherlands,20000000.0,16.811242881518265,1089.0,35.0,0.11428568163266238,0.0,0.08667140380817033,0.03292702430656448,49166666.666666664,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20851962.0,851962.0
Dominik Szoboszlai,Liverpool FC,M,78,58,32.58426966,616,122,61.30653266,1076,727,1803,87.73722628,18,47.36842105,20,33,5,0,0,179,9,3,23,8,57,0,1,24,35,135,1,5,5.8217762,4.2529,35,4,9.230769231,0,6,11,0.0,106,47.9638009,0,0,1,2134446,252,28,65.0,1,33,2963.0,2,8,0,0,1,0,0.0,0,0,0,0,475,17,0,7.212121212,1,5,0,0,0,0,0,0,493.8333333,30.76923077,13,16,49,22,20,25.0,54.34782609,0,52,32,61.53846154,65,133,46,178,124,47.87644788,199,1241,814,2055,65,4,2801,29,8,0,dominik szoboszlai,Dominik Szoboszlai,24.0,€80.00m,Liverpool FC,Hungary,80000000.0,18.197537205138154,576.0,32.922222222222224,0.18224766654643942,0.1518730554553662,0.1291801835092254,0.17683418793426622,49166666.666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61201236.0,-18798764.0
Ibrahima Konaté,Liverpool FC,D,45,1,33.33333333,232,61,46.21212121,743,1048,1791,89.63963964,113,70.1863354,48,33,0,0,0,104,2,2,3,8,181,0,0,5,10,95,0,3,0.93873559,1.0717,31,0,10.0,22,1,1,0.0,91,65.94202899,0,0,0,2134457,207,28,7.0,0,33,2844.0,0,24,0,0,0,1,0.0,0,0,0,0,242,1,0,7.103030303,0,1,0,0,0,0,0,0,2844.0,0.0,0,9,1,4,3,5.0,71.42857143,0,51,28,54.90196078,7,93,7,3,204,68.22742475,132,875,1123,1998,10,4,2444,38,6,0,ibrahima konaté,Ibrahima Konaté,26.0,€55.00m,Liverpool FC,France,55000000.0,17.822843761378564,676.0,31.6,0.031645559605835566,0.0,0.03391454622957398,0.029706813067464217,49166666.666666664,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59111470.0,4111472.0
Ryan Gravenberch,Liverpool FC,M,19,0,0.0,436,22,31.88405797,928,641,1569,89.19840819,26,56.52173913,20,33,3,0,0,122,4,0,13,9,51,0,0,23,16,112,0,2,2.11982189,1.7249,34,0,11.76470588,0,4,7,0.0,120,56.60377358,0,0,1,2176560,190,45,25.0,1,31,2757.0,0,12,0,0,0,0,0.0,0,0,0,0,299,9,0,7.054545455,0,3,0,0,0,0,0,0,689.25,0.0,0,7,27,11,10,28.0,57.14285714,0,53,32,60.37735849,25,42,49,6,146,56.58914729,69,1065,694,1759,34,3,2223,39,5,0,ryan gravenberch,Ryan Gravenberch,23.0,€75.00m,Liverpool FC,Netherlands,75000000.0,18.132998684833918,529.0,30.633333333333333,0.13057667119368732,0.09793250339526549,0.056307925035497815,0.0691998214799277,49166666.666666664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56399828.0,-18600172.0
Cody Gakpo,Liverpool FC,M,16,11,12.64367816,329,14,56.0,465,97,562,78.6013986,54,54.0,46,33,5,0,0,82,10,6,31,6,19,0,0,25,12,156,0,0,4.63855578,7.7148,41,0,8.43373494,0,7,12,0.0,103,48.35680751,0,0,4,2134417,153,12,50.0,2,29,2513.0,24,4,0,0,0,0,0.0,0,0,0,1,372,19,0,6.948484848,0,5,0,0,0,0,0,0,359.0,0.0,0,55,28,31,21,34.0,50.74626866,0,27,14,51.85185185,50,31,67,87,157,50.15974441,25,583,132,715,83,1,1255,42,3,0,cody gakpo,Cody Gakpo,26.0,€65.00m,Liverpool FC,Netherlands,65000000.0,17.989897843244528,676.0,27.92222222222222,0.2506962890462952,0.17906877789021086,0.2762959615334798,0.16612410294003477,49166666.666666664,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63961084.0,-1038916.0
Florian Wirtz,Liverpool FC,M,40,5,15.625,575,40,57.97101449,908,273,1181,84.53829635,6,13.63636364,38,31,3,0,0,110,5,7,18,2,13,0,0,36,17,142,0,1,5.13782327,6.3045,21,0,10.41666667,0,5,8,0.0,89,46.11398964,0,0,1,2134443,216,10,61.0,1,27,2347.0,2,2,0,1,0,0,0.0,0,0,0,0,370,19,0,6.880645161,0,4,0,0,0,0,0,0,469.4,0.0,1,34,14,13,17,38.0,54.28571429,0,32,25,78.125,60,72,70,32,95,40.08438819,69,1086,311,1397,48,3,1835,19,1,0,florian wirtz,Florian Wirtz,22.0,€140.00m,Liverpool FC,Germany,140000000.0,18.757152987716434,484.0,26.07777777777778,0.19173405515098013,0.11504043309058808,0.24175747013987084,0.1970191380412338,49166666.666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94265840.0,-45734160.0
Mohamed Salah,Liverpool FC,M,36,18,16.51376147,323,19,48.71794872,454,112,566,76.48648649,8,29.62962963,19,25,6,0,0,74,10,11,22,4,7,0,0,47,9,135,0,0,4.792705,7.9056,10,0,10.9375,0,7,13,0.0,48,29.26829268,0,0,0,2134441,174,4,48.0,4,22,2058.0,14,1,0,0,1,0,100.0,0,1,0,0,440,19,0,6.876,0,3,0,0,0,0,0,0,294.0,0.0,2,54,10,25,17,16.0,24.24242424,0,16,12,75.0,48,69,66,109,56,29.31937173,39,608,132,740,64,1,1235,16,1,0,mohamed salah,Mohamed Salah,33.0,€45.00m,Liverpool FC,Egypt,45000000.0,17.622173069956816,1089.0,22.866666666666667,0.3061223151068593,0.2623905558058794,0.34572579632982664,0.20959342146060284,49166666.666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36247464.0,-8752536.0
Curtis Jones,Liverpool FC,M,21,1,11.11111111,421,48,64.86486486,829,488,1317,91.5218902,10,28.57142857,25,31,2,0,0,131,4,3,5,1,24,0,0,23,19,90,0,5,2.63019577,2.048,15,0,0.0,0,0,2,0.0,78,54.54545455,0,0,2,2134453,122,16,19.0,0,15,1680.0,0,4,0,0,0,0,0.0,0,0,0,0,203,8,0,6.803225806,0,0,0,0,0,0,0,0,0.0,0.0,0,12,8,9,6,18.0,66.66666667,0,35,20,57.14285714,19,43,27,9,88,49.43820225,74,917,522,1439,20,0,1744,25,2,0,curtis jones,Curtis Jones,24.0,€40.00m,Liverpool FC,England,40000000.0,17.50439003707821,576.0,18.666666666666668,0.0,0.1071427997449287,0.10971422693880699,0.14090326933753428,49166666.666666664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43195436.0,3195436.0
Alexis Mac Allister,Liverpool FC,M,27,9,47.36842105,335,43,49.42528736,727,399,1126,86.54880861,15,44.11764706,19,34,4,0,0,102,4,2,18,6,33,0,0,27,35,121,0,1,1.54695822,3.4077,28,0,4.347826087,0,2,6,0.0,88,46.31578947,0,0,2,2134451,175,20,31.0,0,28,2405.0,0,8,0,1,0,0,0.0,0,0,0,0,266,11,0,6.741176471,0,2,0,0,0,0,0,0,1202.5,0.0,0,28,18,17,11,10.0,40.0,0,47,22,46.80851064,30,70,25,19,103,45.98214286,87,857,444,1301,46,0,1692,31,5,0,alexis mac allister,Alexis Mac Allister,26.0,€90.00m,Liverpool FC,Argentina,90000000.0,18.31532023940565,676.0,26.72222222222222,0.07484404683590763,0.14968809367181526,0.12752302920136122,0.05789030673543615,49166666.666666664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51404370.0,-38595632.0
Jeremie Frimpong,Liverpool FC,D,3,9,19.14893617,143,7,30.43478261,235,107,342,84.86352357,7,43.75,9,19,1,0,0,47,4,0,4,1,13,0,0,14,9,51,0,0,1.45570667,0.4647,8,0,0.0,0,0,1,0.0,45,51.72413793,0,0,0,2134429,61,6,14.0,0,11,962.0,4,0,0,0,0,0,0.0,0,0,0,0,156,8,0,6.731578947,0,0,0,0,0,0,0,0,0.0,0.0,0,7,2,4,1,18.0,60.0,0,10,10,100.0,14,6,30,47,52,50.48543689,23,272,131,403,9,0,667,17,1,0,jeremie frimpong,Jeremie Frimpong,24.0,€50.00m,Liverpool FC,Netherlands,50000000.0,17.72753358339242,576.0,10.688888888888888,0.0,0.09355500602962015,0.04347501130196448,0.13618864628920826,49166666.666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33481568.0,-16518432.0
